2,-0.03558313750199418,0.35229398917228383,-0.35986207190047875,0.1905819251861341,0.15928006439624653,-0.10341257352088642,0.2642334452374043,0.3790638185108017,-0.2059839877411488,0.9429427865130858,-0.09517099737124986,0.5097649153178859
2,0.002506908360886073,-0.24349331618516593,-0.1931490806129694,-0.3905557632002584,0.030968435478010165,0.01362483323888359,-0.3302658843356546,-0.21629037845448135,0.5024741629141581,-0.3807519563248075,0.019180915055105004,-0.22725065589128554
2,-0.021455352203042705,-0.26883646229569724,-0.32581737257140686,-0.6838509617841222,-0.6609048779769111,-0.10049076833159505,0.10042963374137918,-0.5050223740943737,0.800471207994768,0.21401825502730193,-0.02714339893944659,-0.206395180340154
2,0.14480583689881596,0.29282849137010863,0.547321789898634,0.6285886458799335,-0.21664469180078474,0.5426535753118452,0.8489672214052231,0.1956333653408726,-0.6004209719078085,-0.1955616210522166,0.24552005639293423,0.2481983080784236
2,-0.21647934766394747,0.34304161761255353,-0.9798236598210879,0.005227402057060359,-0.13144718045328768,0.742997355971192,-0.360242490734021,0.8334208217052855,0.6055959403526067,-0.209479109283324,-0.30701963095602214,0.24307687024148844
2,-0.02112147744068657,-0.1736183277598021,0.03564958145552531,0.11215770578638817,-0.5685420276733918,-0.8193097547236884,-0.5195732089244804,0.04484213785160624,0.9679797453796005,-0.03216339995351443,-0.18137219115472536,-0.33106298791941524
2,-0.0647449536135897,-0.21192178672011638,-0.5431656659239661,0.06833811212450785,-0.9541004789025125,-0.1263775660496118,0.6286342759760674,-0.7399493833535259,0.6096520543960524,-0.04969830960183566,-0.03189048265165739,-0.18281764381277296
2,0.08001729760130866,-0.10462308078432297,-0.7943178586608939,0.16239119773921049,-0.2779845749860871,-0.3614114168433725,0.7403888258493136,0.2662331552769684,0.6519827982029021,-0.4857052593100983,0.1073041620705813,-0.07172461474496013
2,0.401926665766179,-0.5233564437373601,0.9488589710398364,-0.1909882543297765,0.27759971333648314,-0.602498311077521,0.31247317308174494,-0.8057355678242076,0.06877480560665158,-0.4942036417179355,0.4065157020628726,-0.36230864221742665
2,0.06624744838494984,-0.16391580670540917,0.3326218710172805,0.5217211253650196,0.13481839894372372,0.10383975631477327,-0.24736656560020792,-0.4830303397992072,0.044916089179003034,-0.7981937687022224,0.03560789345007401,-0.20886873402635667
